Unit (n),ETH Input (Cumulative),Issued Tokens,Cumulative Supply,Buy Price (ETH),Spread,Sell Price (ETH),Weight
0,0,0.0,0.0,1.000000e-04,,nan,
1,2000,20000000.0,20000000.0,1.000000e-04,0.8967078189300411,1.032922e-05,0.0
2,4000,1170675.915746001,21170675.915746,1.708415e-03,0.8934156378600823,1.820903e-04,5.925450595803526
3,6000,1094997.0147656072,22265672.93051161,1.826489e-03,0.8901234567901234,2.006883e-04,6.24097209070158
4,8000,1031986.5039955045,23297659.434507113,1.938010e-03,0.8868312757201645,2.193221e-04,6.533349487601098
5,10000,978475.0139560174,24276134.44846313,2.043997e-03,0.8835390946502056,2.380457e-04,6.806515342689626
6,12000,932303.059195395,25208437.507658526,2.145225e-03,0.8802469135802468,2.568973e-04,7.063413320735776
7,14000,891941.2651864093,26100378.772844937,2.242300e-03,0.8769547325102879,2.759044e-04,7.306314035827512
8,16000,856271.9314215247,26956650.704266462,2.335707e-03,0.873662551440329,2.950872e-04,7.537011973661067
9,18000,824456.6336198339,27781107.337886296,2.425840e-03,0.8703703703703701,3.144608e-04,7.756954047890039
10,20000,795852.4459235428,28576959.78380984,2.513029e-03,0.8670781893004113,3.340363e-04,7.967326741414052
11,22000,769956.9828589403,29346916.76666878,2.597548e-03,0.8637860082304524,3.538223e-04,8.169117056629503
12,24000,746371.2246469513,30093287.991315734,2.679632e-03,0.8604938271604935,3.738252e-04,8.363156294953813
13,26000,724773.6985164826,30818061.689832218,2.759482e-03,0.8572016460905346,3.940495e-04,8.550152229091415
14,28000,704902.1297143439,31522963.81954656,2.837273e-03,0.8539094650205757,4.144988e-04,8.730713219009322
15,30000,686540.1346710125,32209503.954217575,2.913158e-03,0.8506172839506169,4.351755e-04,8.905366606180065
16,32000,669507.3961917786,32879011.350409355,2.987271e-03,0.847325102880658,4.560813e-04,9.074572961132196
17,34000,653652.2924757947,33532663.64288515,3.059731e-03,0.8440329218106991,4.772173e-04,9.238737271424931
18,36000,638846.2869953482,34171509.9298805,3.130644e-03,0.8407407407407402,4.985840e-04,9.39821783573767
19,38000,624979.6027378817,34796489.53261838,3.200104e-03,0.8374485596707814,5.201816e-04,9.553333413231439
20,40000,611957.8471834227,35408447.3798018,3.268199e-03,0.8341563786008225,5.420100e-04,9.704369028514064
21,42000,599699.3505627625,36008146.73036456,3.335004e-03,0.8308641975308636,5.640687e-04,9.85158072838615
22,44000,588133.0458496496,36596279.77621421,3.400591e-03,0.8275720164609047,5.863571e-04,9.99519951244857
23,46000,577196.7648510152,37173476.54106523,3.465023e-03,0.8242798353909458,6.088744e-04,10.135434606147244
24,48000,566835.8572220273,37740312.39828726,3.528358e-03,0.820987654320987,6.316197e-04,10.27247620566378
25,50000,557002.0625044196,38297314.46079168,3.590651e-03,0.8176954732510281,6.545919e-04,10.406497795027468
26,52000,547652.5821822814,38844967.04297396,3.651950e-03,0.8144032921810692,6.777899e-04,10.53765811405292
27,54000,538749.3111610535,39383716.354135014,3.712302e-03,0.8111111111111103,7.012125e-04,10.666102839206497
28,56000,530258.1972928795,39913974.55142789,3.771747e-03,0.8078189300411515,7.248585e-04,10.791966026873446
29,58000,522148.7044865576,40436123.25591445,3.830326e-03,0.8045267489711926,7.487264e-04,10.915371358739042
30,60000,514393.36017754395,40950516.616092,3.888075e-03,0.8012345679012337,7.728149e-04,11.036433221392766
31,62000,506967.37193520734,41457483.9880272,3.945027e-03,0.7979423868312748,7.971228e-04,11.155257646291195
32,64000,499848.3010677722,41957332.28909497,4.001214e-03,0.794650205761316,8.216485e-04,11.271943131487495
33,66000,493015.7834795436,42450348.07257451,4.056665e-03,0.7913580246913571,8.463907e-04,11.386581362767002
34,68000,486451.289907812,42936799.362482324,4.111409e-03,0.7880658436213982,8.713479e-04,11.49925784880461
35,70000,480137.9191419792,43416937.2816243,4.165470e-03,0.7847736625514393,8.965188e-04,11.610052482518123
36,72000,474060.21899702,43890997.50062132,4.218873e-03,0.7814814814814804,9.219019e-04,11.719040038808592
37,74000,468204.030746443,44359201.531367764,4.271642e-03,0.7781893004115216,9.474959e-04,11.826290617258799
38,76000,462556.35346864833,44821757.88483641,4.323797e-03,0.7748971193415627,9.732993e-04,11.93187003703097
39,78000,457105.2253647786,45278863.110201195,4.375360e-03,0.7716049382716038,9.993107e-04,12.03584019010706
40,80000,451839.6195963016,45730702.7297975,4.426349e-03,0.7683127572016449,1.025529e-03,12.13825935810462
41,82000,446749.35259018117,46177452.08238768,4.476783e-03,0.7650205761316861,1.051952e-03,12.239182497143103
42,84000,441825.0030868941,46619277.08547457,4.526679e-03,0.7617283950617272,1.078579e-03,12.33866149460092
43,86000,437057.8404759862,47056334.92595056,4.576053e-03,0.7584362139917683,1.105409e-03,12.436745401070745
44,88000,432439.7611865942,47488774.68713715,4.624922e-03,0.7551440329218094,1.132440e-03,12.53348064037099
45,90000,427963.23208523064,47916737.91922238,4.673299e-03,0.7518518518518506,1.159670e-03,12.628911200090947
46,92000,423621.23998721084,48340359.15920959,4.721199e-03,0.7485596707818917,1.187100e-03,12.72307880482364
47,94000,419407.2465169941,48759766.40572658,4.768635e-03,0.7452674897119328,1.214726e-03,12.816023073964963
48,96000,415315.14766094356,49175081.55338752,4.815620e-03,0.7419753086419739,1.242549e-03,12.907781665721794
49,98000,411339.2374472083,49586420.79083473,4.862167e-03,0.738683127572015,1.270566e-03,12.99839040876946
50,100000,407474.17526453454,49993894.96609927,4.908287e-03,0.7353909465020562,1.298777e-03,13.087883422824868
51,102000,403714.9563972213,50397609.92249649,4.953990e-03,0.7320987654320973,1.327180e-03,13.176293229251192
52,104000,400056.8854090792,50797666.80790557,4.999289e-03,0.7288065843621384,1.355774e-03,13.263650852679973
53,106000,396495.55205675605,51194162.35996233,5.044193e-03,0.7255144032921795,1.384558e-03,13.349985914523483
54,108000,393026.80945343635,51587189.169415765,5.088711e-03,0.7222222222222207,1.413531e-03,13.435326719151908
55,110000,389646.75423882145,51976835.923654586,5.132854e-03,0.7189300411522618,1.442691e-03,13.519700333424208
56,112000,386351.70854132355,52363187.63219591,5.176630e-03,0.7156378600823029,1.472038e-03,13.603132660186423
57,114000,383138.20354432066,52746325.83574023,5.220048e-03,0.712345679012344,1.501570e-03,13.685648506285508
58,116000,380002.9644907345,53126328.800230965,5.263117e-03,0.7090534979423851,1.531285e-03,13.767271645588998
59,118000,376942.89697963,53503271.697210595,5.305843e-03,0.7057613168724263,1.561184e-03,13.848024877449971
60,120000,373955.0744254342,53877226.77163603,5.348236e-03,0.7024691358024674,1.591265e-03,13.927930081011807
61,122000,371036.7265650825,54248263.49820112,5.390302e-03,0.6991769547325085,1.621527e-03,14.007008265707697
62,124000,368185.2289112593,54616448.727112375,5.432048e-03,0.6958847736625496,1.651969e-03,14.085279618274603
63,126000,365398.0930611372,54981846.82017351,5.473482e-03,0.6925925925925908,1.682589e-03,14.162763546570194
64,128000,362672.95777987805,55344519.77795339,5.514610e-03,0.6893004115226319,1.713387e-03,14.23947872045357
65,130000,360007.5807868211,55704527.35874021,5.555439e-03,0.686008230452673,1.744362e-03,14.315443109965836
66,132000,357399.83117990236,56061927.18992011,5.595974e-03,0.6827160493827141,1.775513e-03,14.390674021024493
67,134000,354847.6824405729,56416774.872360684,5.636221e-03,0.6794238683127553,1.806838e-03,14.465188128826068
68,136000,352349.20596742403,56769124.07832811,5.676187e-03,0.6761316872427964,1.838337e-03,14.539001509133481
69,138000,349902.5650919808,57119026.64342009,5.715877e-03,0.6728395061728375,1.870009e-03,14.612129667609091
70,140000,347506.00953478744,57466532.652954884,5.755296e-03,0.6695473251028786,1.901853e-03,14.684587567339932
71,142000,345157.87026404426,57811690.52321893,5.794450e-03,0.6662551440329197,1.933868e-03,14.756389654689007
72,144000,342856.55472274,58154547.07794167,5.833343e-03,0.6629629629629609,1.966053e-03,14.82754988359488
73,146000,340600.5423934999,58495147.62033517,5.871981e-03,0.659670781893002,1.998407e-03,14.898081738431518
74,148000,338388.380673299,58833536.001008466,5.910368e-03,0.6563786008230431,2.030929e-03,14.967998255530798
75,150000,336218.6810328017,59169754.682041265,5.948509e-03,0.6530864197530842,2.063619e-03,15.037312043461824
76,152000,334090.1154374344,59503844.7974787,5.986409e-03,0.6497942386831254,2.096475e-03,15.106035302153213
77,154000,332001.4130093916,59835846.21048809,6.024071e-03,0.6465020576131665,2.129497e-03,15.174179840937832
78,156000,329951.356911657,60165797.56739975,6.061500e-03,0.6432098765432076,2.162683e-03,15.241757095592904
79,158000,327938.7814368204,60493736.34883657,6.098699e-03,0.6399176954732487,2.196034e-03,15.308778144442785
80,160000,325962.5692849838,60819698.918121554,6.135674e-03,0.6366255144032898,2.229547e-03,15.375253723586372
81,162000,324021.6490164298,61143720.56713799,6.172427e-03,0.633333333333331,2.263223e-03,15.441194241306409
82,164000,322114.99266596034,61465835.55980395,6.208963e-03,0.6300411522633721,2.297061e-03,15.506609791713533
83,166000,320241.61350692844,61786077.173310876,6.245285e-03,0.6267489711934132,2.331059e-03,15.571510167673972
84,168000,318400.56395400374,62104477.73726488,6.281396e-03,0.6234567901234543,2.365217e-03,15.635904873066103
85,170000,316590.9335946202,62421068.6708595,6.317300e-03,0.6201646090534955,2.399534e-03,15.699803134407876
86,172000,314811.84733989113,62735880.51819939,6.353001e-03,0.6168724279835366,2.434010e-03,15.763213911893848
87,174000,313062.46368652384,63048942.98188592,6.388501e-03,0.6135802469135777,2.468643e-03,15.826145909878003
88,176000,311341.9730819545,63360284.95496787,6.423805e-03,0.6102880658436188,2.503433e-03,15.888607586835807
89,178000,309649.5963855435,63669934.55135342,6.458914e-03,0.60699588477366,2.538380e-03,15.950607164836669
90,180000,307984.5834192402,63977919.13477266,6.493832e-03,0.6037037037037011,2.573481e-03,16.0121526385557
91,182000,306346.211601638,64284265.346374296,6.528561e-03,0.6004115226337422,2.608738e-03,16.073251783851873
92,184000,304733.78465981793,64588999.13103411,6.563106e-03,0.5971193415637833,2.644148e-03,16.133912165937563
93,186000,303146.63141380233,64892145.762447916,6.597467e-03,0.5938271604938244,2.679712e-03,16.19414114716302
94,188000,301584.1046288372,65193729.867076755,6.631649e-03,0.5905349794238656,2.715428e-03,16.253945894437575
95,190000,300045.5799310805,65493775.447007835,6.665654e-03,0.5872427983539067,2.751297e-03,16.31333338630798
96,192000,298530.45478260226,65792305.90179044,6.699484e-03,0.5839506172839478,2.787316e-03,16.372310419713056
97,194000,297038.14751190407,66089344.04930235,6.733142e-03,0.5806584362139889,2.823486e-03,16.430883616432318
98,196000,295568.0963964435,66384912.14569879,6.766630e-03,0.5773662551440301,2.859806e-03,16.489059429245476
99,198000,294119.75879390247,66679031.9044927,6.799951e-03,0.5740740740740712,2.896276e-03,16.546844147818234
100,200000,292692.61031916953,66971724.514811866,6.833107e-03,0.5707818930041123,2.932893e-03,16.60424390432922
101,202000,291286.1440642275,67263010.65887609,6.866101e-03,0.5674897119341534,2.969659e-03,16.661264678851612
102,204000,289899.8698583266,67552910.52873442,6.898934e-03,0.5641975308641946,3.006572e-03,16.71791230450246
103,206000,288533.3135660133,67841443.84230043,6.931609e-03,0.5609053497942357,3.043632e-03,16.774192472371723
104,208000,287186.01642074826,68128629.85872118,6.964127e-03,0.5576131687242768,3.080838e-03,16.830110736242425
105,210000,285857.5343920033,68414487.39311318,6.996492e-03,0.5543209876543179,3.118190e-03,16.88567251711253
106,212000,284547.4375838691,68699034.83069704,7.028705e-03,0.551028806584359,3.155686e-03,16.94088310752866
107,214000,283255.3096633394,68982290.14036039,7.060768e-03,0.5477366255144002,3.193327e-03,16.995747675741065
108,216000,281980.7473165582,69264270.88767694,7.092683e-03,0.5444444444444413,3.231111e-03,17.050271269688675
109,218000,280723.3597314294,69544994.24740838,7.124452e-03,0.5411522633744824,3.269039e-03,17.1044588208227
110,220000,279482.76810509345,69824477.01551346,7.156076e-03,0.5378600823045235,3.307108e-03,17.158315147776605
111,222000,278258.60517487285,70102735.62068833,7.187558e-03,0.5345679012345647,3.345320e-03,17.21184495988995
112,224000,277050.5147713771,70379786.1354597,7.218900e-03,0.5312757201646058,3.383674e-03,17.265052860593045
113,226000,275858.15139254293,70655644.28685226,7.250103e-03,0.5279835390946469,3.422168e-03,17.317943350659107
114,228000,274681.17979746073,70930325.46664971,7.281169e-03,0.524691358024688,3.460802e-03,17.370520831330182
115,230000,273519.2746189118,71203844.74126862,7.312099e-03,0.5213991769547291,3.499577e-03,17.422789607322674
116,232000,272372.1199936087,71476216.86126223,7.342895e-03,0.5181069958847703,3.538490e-03,17.474753889718137
117,234000,271239.4092091893,71747456.27047142,7.373560e-03,0.5148148148148114,3.577542e-03,17.52641779874459
118,236000,270120.84436707804,72017577.1148385,7.404094e-03,0.5115226337448525,3.616732e-03,17.577785366453373
119,238000,269016.13606037846,72286593.25089887,7.434498e-03,0.5082304526748936,3.656060e-03,17.628860539296234
120,240000,267925.00306601194,72554518.25396489,7.464776e-03,0.5049382716049348,3.695525e-03,17.679647180607173
121,242000,266847.17205036565,72821365.42601526,7.494927e-03,0.5016460905349759,3.735126e-03,17.7301490729933
122,244000,265782.37728775514,73087147.80330302,7.524953e-03,0.49835390946501706,3.774863e-03,17.78036992063868
123,246000,264730.3603910481,73351878.16369407,7.554857e-03,0.49506172839505824,3.814736e-03,17.830313351525017
124,248000,263690.87005383364,73615569.0337479,7.584639e-03,0.4917695473250994,3.854744e-03,17.879982919572832
125,250000,262663.6618035595,73878232.69555146,7.614300e-03,0.4884773662551406,3.894887e-03,17.929382106706488
126,252000,261648.49776508706,74139881.19331655,7.643843e-03,0.4851851851851818,3.935164e-03,17.978514324846422
127,254000,260645.14643415366,74400526.3397507,7.673268e-03,0.48189300411522296,3.975574e-03,18.027382917831602
128,256000,259653.3824602516,74660179.72221096,7.702576e-03,0.47860082304526413,4.016117e-03,18.075991163275223
129,258000,258672.9864384685,74918852.70864943,7.731770e-03,0.4753086419753053,4.056793e-03,18.124342274356376
130,260000,257703.74470985375,75176556.45335928,7.760850e-03,0.4720164609053465,4.097601e-03,18.17243940155043
131,262000,256745.44916990295,75433301.90252918,7.789817e-03,0.46872427983538767,4.138541e-03,18.220285634300602
132,264000,255797.89708477265,75689099.79961395,7.818673e-03,0.46543209876542885,4.179611e-03,18.267884002633124
133,266000,254860.89091486108,75943960.69052881,7.847418e-03,0.46213991769547,4.220813e-03,18.315237478718355
134,268000,253934.23814540714,76197894.92867422,7.876055e-03,0.4588477366255112,4.262145e-03,18.362348978379977
135,270000,253017.75112378184,76450912.679798,7.904584e-03,0.4555555555555524,4.303607e-03,18.40922136255438
136,272000,252111.24690316254,76703023.92670117,7.933006e-03,0.45226337448559356,4.345198e-03,18.455857438702203
137,274000,251214.5470922943,76954238.47379346,7.961322e-03,0.44897119341563474,4.386918e-03,18.50225996217395
138,276000,250327.47771106404,77204565.95150453,7.989534e-03,0.4456790123456759,4.428767e-03,18.54843163753147
139,278000,249449.86905162042,77454015.82055615,8.017643e-03,0.4423868312757171,4.470743e-03,18.594375119827006
140,280000,248581.55554479227,77702597.37610094,8.045649e-03,0.4390946502057583,4.512848e-03,18.640093015841515
141,282000,247722.37563156747,77950319.75173251,8.073554e-03,0.43580246913579945,4.555079e-03,18.685587885283738
142,284000,246872.17163940764,78197191.92337193,8.101359e-03,0.43251028806584063,4.597438e-03,18.730862241951616
143,286000,246030.7896631857,78443222.7130351,8.129064e-03,0.4292181069958818,4.639922e-03,18.775918554857416
144,288000,245198.07945054388,78688420.79248565,8.156671e-03,0.425925925925923,4.682533e-03,18.820759249317934
145,290000,244373.8942914781,78932794.68677713,8.184180e-03,0.42263374485596417,4.725270e-03,18.865386708011165
146,292000,243558.09091196893,79176352.7776891,8.211593e-03,0.41934156378600534,4.768131e-03,18.909803272000552
147,294000,242750.52937148258,79419103.30706058,8.238911e-03,0.4160493827160465,4.811117e-03,18.95401124172815
148,296000,241951.07296417814,79661054.38002476,8.266134e-03,0.4127572016460877,4.854228e-03,18.998012877977754
149,298000,241159.58812366388,79902213.96814843,8.293263e-03,0.4094650205761289,4.897462e-03,19.04181040280913
150,300000,240375.94433115245,80142589.91247958,8.320300e-03,0.40617283950617006,4.940820e-03,19.085406000464374
151,302000,239600.01402687345,80382189.92650646,8.347245e-03,0.40288065843621124,4.984301e-03,19.128801818247418
152,304000,238831.67252460725,80621021.59903106,8.374099e-03,0.3995884773662524,5.027905e-03,19.171999967377666
153,306000,238070.797929212,80859092.39696027,8.400862e-03,0.3962962962962936,5.071632e-03,19.21500252381859
154,308000,237317.27105701953,81096409.6680173,8.427537e-03,0.39300411522633477,5.115480e-03,19.257811529082325
155,310000,236570.97535898405,81332980.64337628,8.454122e-03,0.38971193415637595,5.159450e-03,19.300428991010925
156,312000,235831.79684647266,81568812.44022276,8.480621e-03,0.38641975308641713,5.203541e-03,19.34285688453525
157,314000,235099.62401958837,81803912.06424235,8.507032e-03,0.3831275720164583,5.247753e-03,19.385097152412182
158,316000,234374.34779792806,82038286.41204028,8.533357e-03,0.3798353909464995,5.292086e-03,19.4271517059409
159,318000,233655.86145367534,82271942.27349396,8.559597e-03,0.37654320987654066,5.336539e-03,19.469022425659006
160,320000,232944.0605469372,82504886.3340409,8.585752e-03,0.37325102880658184,5.381111e-03,19.51071116201912
161,322000,232238.8428632361,82737125.17690413,8.611824e-03,0.369958847736623,5.425803e-03,19.552219736046624
162,324000,231540.1083530729,82968665.2852572,8.637812e-03,0.3666666666666642,5.470614e-03,19.593549939979237
163,326000,230847.7590734804,83199513.04433069,8.663718e-03,0.3633744855967054,5.515544e-03,19.634703537888935
164,328000,230161.6991314909,83429674.74346218,8.689543e-03,0.36008230452674655,5.560592e-03,19.675682266286877
165,330000,229481.83462944272,83659156.57809162,8.715287e-03,0.35679012345678773,5.605759e-03,19.7164878347119
166,332000,228808.07361205804,83887964.65170369,8.740950e-03,0.3534979423868289,5.651042e-03,19.75712192630306
167,334000,228140.3260152218,84116104.9777189,8.766534e-03,0.3502057613168701,5.696444e-03,19.797586198356818
168,336000,227478.50361640035,84343583.48133531,8.792040e-03,0.34691358024691127,5.741962e-03,19.8378822828693
169,338000,226822.5199866356,84570406.00132194,8.817467e-03,0.34362139917695245,5.787596e-03,19.87801178706418
170,340000,226172.29044405834,84796578.291766,8.842816e-03,0.3403292181069936,5.833347e-03,19.91797629390658
171,342000,225527.73200886202,85022106.02377486,8.868089e-03,0.3370370370370348,5.879215e-03,19.957777362603505
172,344000,224888.76335968552,85246994.78713454,8.893286e-03,0.333744855967076,5.925197e-03,19.997416529091147
173,346000,224255.30479135094,85471250.09192589,8.918407e-03,0.33045267489711716,5.971295e-03,20.0368953065096
174,348000,223627.2781739083,85694877.3700998,8.943453e-03,0.32716049382715834,6.017508e-03,20.07621518566525
175,350000,223004.6069129394,85917881.97701274,8.968425e-03,0.3238683127571995,6.063836e-03,20.11537763548133
176,352000,222387.2159110758,86140269.19292381,8.993323e-03,0.3205761316872407,6.110278e-03,20.154384103436897
177,354000,221775.0315306858,86362044.2244545,9.018148e-03,0.3172839506172819,6.156834e-03,20.193236015994753
178,356000,221167.98155769124,86583212.2060122,9.042900e-03,0.31399176954732305,6.203504e-03,20.23193477901846
179,358000,220565.9951664718,86803778.20117867,9.067581e-03,0.31069958847736423,6.250287e-03,20.270481778178905
180,360000,219969.00288581903,87023747.20406449,9.092190e-03,0.3074074074074054,6.297184e-03,20.308878379350723
181,362000,219376.93656590406,87243124.1406304,9.116729e-03,0.3041152263374466,6.344193e-03,20.34712592899884
182,364000,218789.72934622245,87461913.86997661,9.141197e-03,0.30082304526748777,6.391314e-03,20.38522575455543
183,366000,218207.31562448287,87680121.18560109,9.165596e-03,0.29753086419752894,6.438548e-03,20.423179164787662
184,368000,217629.63102640695,87897750.81662749,9.189925e-03,0.2942386831275701,6.485894e-03,20.460987450156374
185,370000,217056.61237640854,88114807.4290039,9.214186e-03,0.2909465020576113,6.533351e-03,20.498651883166072
186,372000,216488.19766912286,88331295.62667301,9.238379e-03,0.2876543209876525,6.580919e-03,20.536173718706433
187,374000,215924.3260417564,88547219.95271477,9.262504e-03,0.28436213991769366,6.628599e-03,20.573554194385547
188,376000,215364.93774722982,88762584.890462,9.286563e-03,0.28106995884773484,6.676389e-03,20.61079453085523
189,378000,214809.97412808664,88977394.86459008,9.310555e-03,0.277777777777776,6.724289e-03,20.647895932128534
190,380000,214259.3775911428,89191654.24218123,9.334481e-03,0.2744855967078172,6.772300e-03,20.684859585889765
191,382000,213713.0915828526,89405367.33376408,9.358341e-03,0.27119341563785837,6.820421e-03,20.72168666379713
192,384000,213171.06056536606,89618538.39432944,9.382137e-03,0.26790123456789955,6.868651e-03,20.75837832177831
193,386000,212633.22999325572,89831171.6243227,9.405868e-03,0.2646090534979407,6.916990e-03,20.794935700319144
194,388000,212099.54629089116,90043271.17061359,9.429535e-03,0.2613168724279819,6.965438e-03,20.83135992474556
195,390000,211569.9568304394,90254841.12744403,9.453138e-03,0.2580246913580231,7.013995e-03,20.867652105499005
196,392000,211044.40991047103,90465885.5373545,9.476678e-03,0.25473251028806426,7.062660e-03,20.90381333840555
197,394000,210522.85473515317,90676408.39208965,9.500156e-03,0.25144032921810544,7.111434e-03,20.939844704938782
198,396000,210005.24139400898,90886413.63348366,9.523572e-03,0.2481481481481466,7.160315e-03,20.975747272476777
199,398000,209491.52084222695,91095905.15432589,9.546926e-03,0.24485596707818774,7.209304e-03,21.011522094553175
200,400000,208981.64488150197,91304886.79920739,9.570218e-03,0.2415637860082289,7.258400e-03,21.047170211102614
201,402000,208475.56614139053,91513362.36534879,9.593450e-03,0.23827160493827004,7.307604e-03,21.082692648700668
202,404000,207973.23806116532,91721335.60340995,9.616622e-03,0.2349794238683112,7.356914e-03,21.118090420798406
203,406000,207474.61487215245,91928810.2182821,9.639734e-03,0.23168724279835234,7.406330e-03,21.15336452795172
204,408000,206979.65158053598,92135789.86986265,9.662786e-03,0.2283950617283935,7.455853e-03,21.188515958045603
205,410000,206488.30395061686,92342278.17381327,9.685779e-03,0.22510288065843465,7.505482e-03,21.223545686513454
206,412000,206000.52848850988,92548278.70230179,9.708713e-03,0.2218106995884758,7.555217e-03,21.2584546765516
207,414000,205516.28242626722,92753794.98472805,9.731589e-03,0.21851851851851695,7.605057e-03,21.29324387932913
208,416000,205035.52370641413,92958830.50843447,9.754407e-03,0.2152263374485581,7.655002e-03,21.327914234193134
209,418000,204558.2109668847,93163388.71940136,9.777168e-03,0.21193415637859925,7.705052e-03,21.362466668869573
210,420000,204084.30352634616,93367473.0229277,9.799872e-03,0.2086419753086404,7.755207e-03,21.39690209965975
211,422000,203613.7613698979,93571086.7842976,9.822519e-03,0.20534979423868155,7.805467e-03,21.431221431632633
212,424000,203146.54513513696,93774233.32943274,9.845110e-03,0.2020576131687227,7.855830e-03,21.465425558813024
213,426000,202682.61609857637,93976915.94553132,9.867644e-03,0.19876543209876385,7.906298e-03,21.499515364365784
214,428000,202221.9361624069,94179137.88169374,9.890124e-03,0.195473251028805,7.956869e-03,21.533491720776112
215,430000,201764.4678415925,94380902.34953533,9.912548e-03,0.19218106995884615,8.007544e-03,21.567355490026078
216,432000,201310.1742512884,94582212.52378662,9.934918e-03,0.1888888888888873,8.058322e-03,21.60110752376742
217,434000,200859.0190945732,94783071.54288119,9.957233e-03,0.18559670781892845,8.109203e-03,21.63474866349077
218,436000,200410.9666504856,94983482.50953168,9.979494e-03,0.1823045267489696,8.160187e-03,21.668279740691343
219,438000,199965.9817623569,95183448.49129403,1.000170e-02,0.17901234567901075,8.211273e-03,21.701701577031216
220,440000,199524.0298264302,95382972.52112046,1.002386e-02,0.1757201646090519,8.262462e-03,21.735014984498267
221,442000,199085.0767807587,95582057.59790121,1.004596e-02,0.17242798353909305,8.313752e-03,21.768220765561843
222,444000,198649.08909437497,95780706.68699558,1.006800e-02,0.1691358024691342,8.365145e-03,21.80131971332528
223,446000,198216.03375672264,95978922.7207523,1.009000e-02,0.16584362139917536,8.416639e-03,21.8343126116753
224,448000,197785.87826734403,96176708.59901965,1.011195e-02,0.1625514403292165,8.468234e-03,21.867200235428417
225,450000,197358.5906258161,96374067.18964547,1.013384e-02,0.15925925925925766,8.519931e-03,21.899983350474344
226,452000,196934.1393219271,96571001.32896739,1.015568e-02,0.1559670781892988,8.571728e-03,21.932662713916596
227,454000,196512.49332608836,96767513.82229348,1.017747e-02,0.15267489711933996,8.623626e-03,21.96523907421023
228,456000,196093.62207997325,96963607.44437344,1.019921e-02,0.1493827160493811,8.675624e-03,21.997713171296887
229,458000,195677.49548737804,97159284.93986082,1.022090e-02,0.14609053497942226,8.727723e-03,22.03008573673711
230,460000,195264.08390529788,97354549.02376612,1.024254e-02,0.1427983539094634,8.779921e-03,22.062357493840132
231,462000,194853.35813521265,97549402.38190132,1.026413e-02,0.13950617283950456,8.832220e-03,22.094529157791037
232,464000,194445.28941457524,97743847.6713159,1.028567e-02,0.1362139917695457,8.884617e-03,22.126601435775502
233,466000,194039.8494084994,97937887.52072439,1.030716e-02,0.13292181069958686,8.937115e-03,22.158575027102064
234,468000,193637.01020163868,98131524.53092602,1.032860e-02,0.129629629629628,8.989711e-03,22.190450623322047
235,470000,193236.74429025393,98324761.27521627,1.035000e-02,0.12633744855966916,9.042406e-03,22.222228908347155
236,472000,192839.0245744619,98517600.29979073,1.037134e-02,0.12304526748971031,9.095200e-03,22.253910558564854
237,474000,192443.82435066256,98710044.1241414,1.039264e-02,0.11975308641975146,9.148092e-03,22.28549624295145
238,476000,192051.11730413765,98902095.24144553,1.041389e-02,0.11646090534979261,9.201083e-03,22.316986623183116
239,478000,191660.87750181786,99093756.11894734,1.043510e-02,0.11316872427983377,9.254171e-03,22.348382353744746
240,480000,191273.07938521364,99285029.19833256,1.045625e-02,0.10987654320987492,9.307357e-03,22.379684082036775
241,482000,190887.69776350455,99475916.89609607,1.047736e-02,0.10658436213991607,9.360641e-03,22.410892448479995
242,484000,190504.707806784,99666421.60390285,1.049843e-02,0.10329218106995722,9.414023e-03,22.442008086618376
243,486000,190124.08503945457,99856545.6889423,1.051945e-02,0.1,9.467501e-03,22.473031623220002
